dic_gloss,synonyms,sid,FSW
vỗ tay,hoan hô,80,M540x523S15218461x456S15210518x455S2e234459x491S2e234521x490S34000482x483
vui,,79,M540x523S15218461x456S15210518x455S2e234459x491S2e234521x490S34000482x483
Vũng Tàu,,150,M584x518S30007482x483S10e21504x467S20500488x468S11950562x480
xa,,303,M561x520S19a50504x481S19a58469x481S26606531x486S26612440x486S2fb04493x514
xanh,xanh da trời,215,M510x529S14710494x471S2e230491x497
xanh lá,xanh lá cây,216,M534x513S1de12467x488S2a532501x494
xấu,,258,M531x522S34100482x483S15a17508x498S28902485x492S2f700471x515
xấu,xấu xí,257,M518x518S34100482x483S19220480x477S2e300477x448
xấu hổ,,272,M581x568S30a00482x483S34110493x507S18547517x483S1854f464x483S15d41558x533S15d49419x532S25605532x506S25613444x505S2fb04493x562
xí nghiệp,,185,M533x523S15a19468x500S1ea10481x478S23004508x491
xin lỗi,,107,M522x556S15a37481x523S15a51493x533S21100509x523S30a00482x483S34400482x483
xong,,74,M525x521S15741475x479S2a201505x498
xong chưa,,73,M530x532S15740508x468S15748475x468S2a534470x499S2a534511x499
xui,,349,M528x518S30000482x483S10612502x470S20600475x470S34110493x506
y tá,,165,M520x518S2ff00482x483S1dc21458x473S28a0a484x463S20e00496x448
yêu,,294,M521x520S36d00479x480S19a20464x500S26607492x490
yếu,,260,M518x554S30003482x483S20351469x510S28906486x525S20e00493x542
