dic_gloss,synonyms,sid,FSW
Is-Sibt li Ghadda,,1563,M568x527S36d00479x514S1dc02538x503S2b804524x474
Is-Sibt li ghadda,Last Saturday,351,M584x517S1dc02533x493S2b704570x483S36d00479x510
Is-sitt,,2699,M512x528S1f926491x472S2a208489x500
Is-sitt,Sixth,316,M522x556S1f902486x444S18210478x492S26f06508x513S22c04490x514
Isem,Name,768,M580x518S30007482x483S10001520x487S20500514x474S2a205537x478S10020565x450
Isfar,Yellow,247,M563x531S15011535x474S22104526x494S2ff00482x482S2df00537x510
Isfar 2,,256,M569x521S15011530x473S22104521x493S2ff00482x482S2df00548x500
Isla,,987,M568x523S36a00482x477S17912523x496S19210526x461S37806536x499
Israel,,1133,M546x582S30004482x483S1571e491x524S22100519x518S22100534x520S22b04494x552S22b04510x552
Issa,Now,2788,M529x518S10a40471x482S23504492x500
Istess/xorta,Same,408,M525x557S10050509x461S10058475x461S27102510x498S2711a475x498S20600487x443S2fb04492x551
Istress Hin,Same time,2780,M566x558S10050462x466S10058435x468S10051536x537S15a57543x511S20500519x535S20600445x443
Iswed,Black,245,M560x529S36a00482x477S1fa10526x508S21100510x508S26600544x499
IT (Loran),,1369,M563x581S1f710500x420S1f718493x460S20600500x441S10021506x497S10029467x496S2880b543x502S28813438x504S14c50507x550S14c58470x550S22510512x534S22510472x538
it tnejn li huma,dual pronoun,1034,M564x534S10e36534x467S27106534x494S36d00479x490
It-Tielet,Thirth,317,M510x527S2df04489x506S18620491x472
It-tielet,Third,2685,M512x533S18620493x468S2a200489x505
It-Tieni,Second,318,M510x527S10e20491x473S2df04489x506
It-tieni,,2698,M512x532S10e20495x468S2a208489x504
It-Tlieta,Tuesday,358,M546x547S36d00479x454S18601520x469S28a03485x491S18602469x529
It-Tlieta,Tuesday,729,M530x537S36d00479x463S28a03477x487S18c00515x482S18c02466x522
It-Tlieta li gej,Next Tuesday,355,M566x530S18620528x500S36d00479x476S2b700547x471
It-Tlieta li ghadda,Last Tuesday,357,M563x531S36f00473x470S2b704549x476S18600526x501
It-Tmien,Eighth,319,M529x559S11e02471x440S18210481x495S22c04492x517S26f06515x515
It-tmien,Eighth,2688,M517x528S11e12484x472S2a200494x500
It-Tnejn,Monday,361,M541x544S10e01516x477S36d00479x456S10e02463x529S28a03480x493
It-Tnejn,Monday,728,M534x539S36d00479x462S28a03477x486S10e00519x480S10e02467x524
It-Tnejn li gej,Next Monday,359,M571x526S36d00479x479S10e20528x496S2b700552x475
It-Tnejn li ghadda,Last Monday,360,M570x529S36f00473x472S2b704556x486S10e00527x499
ITTRA 'R',LETTER 'R',1217,M569x523S30100482x477S11a20533x487S26500555x501
Ittra_1 (Lrn),Letter_1 (Lrn),2570,M544x540S1dc20520x460S1eb10489x506S15a06456x505S24804466x512
Ittra-B,"Bugibba (V1), Rumani, Iraq",659,
ITU jew Intensive Therapy Unit_1 (Lrn),,2335,M544x515S19220456x496S11520529x485S1f210483x496
IVA,YES,3,M513x518S20320490x503S26a04486x482
J,,1015,
J,,1016,M521x523S19220500x504S2a20c478x476
JAF,,746,M557x524S2ff00482x483S10001516x494S26500543x504
JAF,KNOW,157,
Jannar,January,738,M534x540S36d00479x460S10020519x474S22b04518x510
Jeans,,269,M555x567S36d00479x433S19220375x451S2df00398x461S36d00479x483S2031c522x517S37800529x485S21100516x536S22b00539x500S2fb04492x561S21100477x537S20314463x518S37800470x486S22b10445x499
Jekk Joghgbok,Please,419,M518x581S30004482x482S20500482x518S15d00495x519S22b04493x551
Jekk/Kieku,If,409,M513x535S19a41486x466S27006495x495
Jien,,2767,M508x515S10040493x485
Jien Nghin,I help,1825,M534x564S15d37483x541S1f540492x523S10043504x436S36d00479x474S26620509x515S20500490x462
Jiena,I,293,M509x523S10044494x476S20500490x512
JINGHAQAD,JOINED,106,R561x575S20700508x548S36e11481x512S1d051538x477S1d03f442x540S22c03516x506S22c17471x542S30d00476x483S22800487x468
JINGHAQAD 2,JOINED 2,107,M579x597S20700508x548S36e11481x512S22800487x468S1d11f442x572S22c03516x506S22c17471x542S30d00476x483S1d111554x482
Jonfoh Bziezaq_1 (Krl),"Jonfoh Buzzieqa 1, Blow Bubble",1808,M546x554S17610493x511S33500476x483S17614487x521S22102536x506S22106470x542S26606516x520S26612454x525
Jonfoh_1 (Krl),"Blow, Glass Blowing",1807,M524x537S17610493x511S33500476x483S17614487x521
Jonfoq_1 (Krl),Pay_1 (Krl),1809,M543x519S1eb02476x495S27000503x485S22124457x482
Jordan,,1146,M537x518S1dc10489x448S30000482x483S20500516x467S20500527x466
Journalist Loran,Gurnalist Loran,1304,M548x598S35000482x483S1ea00499x513S26700520x505S15d39494x564S1ea50505x568S26a06534x571
K,,1017,M514x515S14010485x485
Kabord (Stv),Cupboard (Stv),1518,M555x535S10021507x369S10029471x368S2890c529x396S28914460x392S1ea20507x444S1ea28474x441S2df0c449x453S2df14534x453S1ea01512x514S33b00482x483S20500517x505
Kafe_1 (Lrn),Coffee_1 (Krl),1733,M554x550S33b00482x483S14002492x521S2c305527x521
Kalendarju_1 (Lrn),Calendar,2571,M539x531S15d0a461x478S14420478x469S23304474x505S14432508x506
Kaligrafija_1 (Lrn),"Calligraphy, Handwriting",2572,M537x520S15d3a464x480S1eb50479x501S26606507x504
Kalkara,,988,M574x518S14012544x484S2eb00526x481S2ff00482x483
Kalzetti,Socks,270,M537x536S15a57493x484S16c51512x465S3790b464x497S21400494x470S26703500x498
Kamalejont,Chameleon,1036,M566x631S33b00482x483S11e20543x454S22100534x450S26603522x489S12828476x545S12820520x566S22100500x555S22100507x579S2e700530x601S2e710480x575S2f800485x620
kamalejont,chameleon,915,M559x518S1dc28480x390S1dc20522x413S22126501x384S22122520x411S23100527x449S23110472x425S33b00482x483S1dc20535x480S26604520x487S22101534x488S20500495x503
Kamera,Camera,344,M543x518S2ff00482x483S10a10524x488S21600521x477S21600535x477S1ed18449x497
Kamra_1 (Lrn),Room,2509,M541x527S10051511x474S10059466x473S2d613460x509S2d60b517x510
Kanarin,Canary,999,M589x579S2ff00482x483S1dc20486x500S22120461x510S15717543x512S22100538x503S2a200566x519S22b04547x549
kanarin,canary,916,M550x584S33100482x483S1dc20526x487S22122522x479S15d5a505x565S10013494x539S2ea06474x568
Kancer_1 (Em),Cancer_1 (Em),1586,M558x518S2ff00482x483S16c10538x486S26706492x486S20e00511x471
Kancer_1 (Lrn),Cancer_1 (Lrn),2332,M578x518S2ff00482x483S15d02508x478S31b30489x494S26506540x483S20e00505x467S16d10561x479
kangaroo 1,kangaru 1,1259,M536x521S18258469x480S18250500x480S22f04511x504S22f14465x507
kangaroo 2,kangaru 2,1260,M536x554S18258469x446S18250500x446S22f04511x470S22f14465x473S15d0a484x518S15d03496x508S22a03512x528S21100490x540
Kangaru,Kangaroo,1084,M534x524S1815b468x479S18153504x476S22f04509x510S22f14467x510
kangaru,kangaroo,917,M534x524S18049470x478S18041507x476S22f14467x510S22f04509x510
Kannella,Brown,246,M545x538S32b10482x482S11510530x495S22a04513x523S21100519x493
Kanta_1 (Lrn),"Sing, Karaoke",1885,M545x558S33b00482x483S1f752501x508S37806513x515S2e500487x531
Kantant (Loran),Singer (Loran),1420,M601x558S33b00482x483S1f752501x508S37806513x515S2e500487x531S1ed56582x477S22b04582x512
kap,leader,762,M521x526S36d00479x489S20600474x474S10e58475x496
Kap vs Pejjep,,34,
Kappara,,989,M561x539S10004451x461S2e80e439x502S15a57515x516S28b00538x468S25540548x486
Karl,,14,
Karl1,,507,
Karotta_1 (Krl),Carrot_1 (Krl),1772,M567x522S30006482x483S20320552x506S26602517x506S20500496x504
Karozza 1 (Alx),Car 1 (Alx),1520,M551x533S1f702519x491S1f70a479x481S2fc04499x522S23600512x467S23610450x509
Karozza 2 (Stv),"Car 2 (Stv), Trakk (Stv), Truck (Stv)",1519,M569x526S1f731522x478S1f739458x475S27103542x499S27111432x500S2fc04493x509
Karta ghat-Tpingija_1,Art Paper,2574,M546x570S15d0a490x518S11500510x502S24904517x534S1d441495x431S1d448455x443S2e231519x451S2e230456x474
Karta tal-Graph_1 (Lrn),Graph Paper,2575,M545x573S14432511x548S14420481x511S23304477x547S1d441497x428S1d448456x443S2e231518x452S2e230456x475
Karta tal-Identita'_1,ID card,2463,M527x516S19210473x497S10110511x485
Karta_1 (Lrn),Paper,2573,M550x546S1d441500x455S1d448450x484S2e231523x477S2e230451x514
Kartolerija jew Stationery,,2576,M542x581S14c01501x420S14c09459x420S2ea00516x458S2ea10461x456S2fc04486x483S1f901480x532S21600508x532S1eb50477x562S26606512x563
Kastur,Beaver,990,M528x613S1851f475x518S18517508x519S33b00482x483S20300500x567S15a06488x588S37800505x581S21100515x598
kastur,beaver,918,M540x588S36500481x513S11501515x542S2ff00483x452S11500489x475S11509457x544S36520497x472S2e110475x559S2e100503x558
kastur 2,beaver 2,1258,M527x602S2ff00482x483S1ea18474x503S1ea10504x502S20300480x543S15d02478x561S37800486x558S21100457x568S23100453x585
Kaxxa (Lrn),,2029,M578x525S15a40460x498S15a48422x498S15a32551x476S15a36538x510
Kaxxier_1,Cashier_1,2464,M565x597S1f230487x427S1f238436x454S21301466x404S21303460x436S26600503x457S26604512x475S26610439x482S26614448x492S2fc04473x517S1ed47535x526S22c04549x555
Kaz_1 (Lrn),Case_1 (Lrn),2337,M525x535S14010476x465S2470a482x509
Kcina (Lrn),,2028,M557x528S12a10446x506S27000444x481S1ed10509x507S27a04528x473
Kejjel_1 (Lrn),Measure_1 (Lrn),2338,M549x551S14c00524x427S36d00483x452S22510527x410S1d447483x522S1d448446x501S26605524x529S26611423x472S35000475x483
Kejk_1 (Krl),Cake_1 (Krl),1773,M524x556S15d0a481x444S1f702501x450S2ec06484x474S15a56476x544S15402479x510S20500481x528
Kejl,Measurement,175,M555x570S14010461x431S1ce18473x507S1ce10495x499S20500497x534S22c07522x476S22c13445x537S2fb04498x559
KELB,,531,
Kelb,Dog,770,M559x518S35900482x483S11520517x460S22120537x476
kelb,dog,919,M551x518S35900482x483S11520519x466S22124529x471
KELB (Expressive),,512,
KELB (Receptive),,513,
kelb il bahar 2,shark 2,1261,M529x542S15a10510x478S28009471x459S2e100506x513
kelb il-bahar,shark,920,M535x518S15d41490x403S26d07508x429S26601472x406S33b00482x483S14c20453x453S22100457x441S26605454x489S20500495x504
kelb tal-bernard,st bernard's dog,923,M553x542S2ff00482x477S20500515x472S11520531x461S36a10490x511S15418472x517S15410513x516S26506538x517S26512448x523
kelb tal-but,chihuahua,921,M551x573S2ff00482x483S11520517x468S22124529x474S15d03494x529S26603470x551S15d0a477x538
kelb tal-kacca,hunter's hound,922,M551x587S2ff00482x483S11520518x471S22124529x475S21800509x541S1dc01507x552S1dc2f456x530S21800463x525S26625481x565
kelb tal-wulf,alsation dog,924,M571x527S33100482x483S20500510x475S11520525x457S15400532x498S22102521x505S26600555x497
Kellem lil xi Hadd_1,Speak to someone,2578,M609x587S10018486x518S33b00482x483S2fc04498x570S27114440x548S20500501x503S10010507x525S27100529x545S1ed26590x525S22b04591x557
Kellem_1 (Lrn),"Pacpac, Speak, Talk",2577,M569x581S10018486x518S33b00482x483S2fc04498x570S27114440x548S20500501x503S10010507x525S27100529x545
Kellem_1 (Lrn),,1934,M606x542S10001500x512S10000577x478S2d900568x457S20500523x504S33b00482x483
Kellem_2 (Lrn),,1935,M617x581S10018486x518S10000592x502S2d900579x484S27114440x548S20500501x503S10010507x525S27100529x545S33b00482x483S2fc04498x570
Kelma_1 (Lrn),Word,2582,M510x525S1ed26491x475S22a04493x510
Kemm?,How much?,781,M516x524S14c00488x493S22520484x476
Kesha,Cold,429,M550x654S35200482x482S2e230531x568S2e230451x566S20310534x556S20314455x552S17d10499x639S22114479x643
Kexxun (Lrn),,2027,M535x525S1f830517x476S1f838466x477S26624489x495
Kexxun_1,Drawers_1,2511,M543x528S1f730523x472S1f738457x474S26624494x498
Kiel (Lrn),"Food, Eat",1933,M530x550S18500493x525S30004482x483S20500520x513S26a04470x536
Kiesah,Cold,477,M552x547S36d00479x454S20310518x473S20318471x472S37800525x488S37800477x486S2fb04494x541S27102537x478S27116450x477S2f700521x528S2f700472x526
Kiesah (2),Cold (2),478,M585x592S36d00479x521S20310524x530S37800530x544S27100545x530S31a00482x482S2f700524x585
Kif?,How?,128,M547x603S36e00475x524S15d40503x561S15d48475x561S30c00466x487S2fb04491x597S30100497x477S2a210450x560S2a208524x560
Kikkra,Cup,479,M540x567S2ff00482x482S16d48469x547S1ce40517x504S23000515x538
Killer Whale,,1076,M531x537S18112488x414S28b02482x435S2ff00482x483S1ed10503x496S22102493x497S26504517x522S21100502x521
Kilometru,Kilometres,179,M532x523S18d50512x481S26506504x509S14010468x476
Kilwa_1 (Em),Kidney_1 (Em),1587,M561x553S1ce10536x447S1ce18446x449S2d90a518x492S2d912441x494S1ce1c525x523S1ce14453x523S20500477x530S20500513x525S36d01479x513
Kimika_1 (Lrn),Chemistry,2579,M533x543S16d40509x457S16d48470x459S2a400508x479S2a410467x486S2fc04493x532
Kines (Lrn),,1932,M547x547S23603518x480S1f701495x454S1f70a453x489S23613460x518S2fb04506x531
Kinnie,Kinnie,480,M547x542S36d00479x459S14010514x473S2e408518x509
Kirkop,,991,M560x518S14011516x464S30007482x483S2df04539x484
Kitba tas-sinjali,,2638,M591x575S30a00482x483S22800493x470S14c10517x513S2e700522x550S1eb10548x523S26506576x531
Kitchen (Loran),,1475,M595x524S1ea40414x477S27200406x505S1ed10490x487S1ed20569x488S2d708524x492
Kittieb (Loran),Author (Loran),1419,M544x568S15d39477x432S1ea50487x439S27e00521x433S15d10491x501S15d18457x502S20500479x512S2e008490x539S2e010461x537
Kiwi_1 (Lrn),,1734,M566x525S14010435x477S26500466x489S1f759500x497S17f11526x475S21100512x483S21400528x499S23004541x507
Kkonfermat_1 (Lrn),"Confirmed, Confirm",2339,M518x611S30124482x477S11e50491x535S15d39475x588S22a04501x569S20b00483x574
Kkontrollat_1 (Lrn),"Controlled, Not Spread",2340,M559x591S36a00482x477S18200503x515S20e00492x520S22a00533x510S14c57509x555S14c5f469x556S22517533x546S22511458x545S26607537x569S26611446x569
Kkonverta,To convert,1474,M550x581S15d41502x537S15d4f475x545S26906532x549S26916498x565S30104482x477
Kkoordina (Lrn),,1931,M559x530S2711b441x471S27107532x470S1ea40514x491S1ea48461x492S2fc04491x519
klamari,squid,925,M542x545S15610502x458S22122489x456S26506511x483S26606512x495S15610522x523S17b18496x517S22106513x526S26602459x525
Klassi_1 (Krl),,2580,M603x528S10051447x474S10059405x476S2d613397x505S2d60b455x507S15302577x473S1530a533x474S20f00574x495S20f00531x494S22f04578x513S22f14531x514
Klassi_2 (Lrn),,2581,M595x530S10051565x471S10059513x470S2d613513x494S2d60b569x501S15302439x470S1530a406x472S20f00441x498S20f00406x501S22f04441x516S22f14406x516
Kliem Iehor,Other words,424,M558x533S1ec46441x491S2b707533x468S10141520x482S26606464x499S22a04441x518
Klinika_1 (Lrn),"Clinic, Small Hospital",2341,M537x559S36d00480x519S18502466x526S20500477x548S20500513x547S36e00477x441S15a40525x457S15a48461x457S26506477x464S26512505x464
Knotted Hair (Lrn),,2175,M673x600S30007482x483S1d411512x464S20500501x471S12a11608x554S12a19570x555S2d900583x530S2d918584x580S26606643x557S26612535x560
koala,koala,926,M538x568S1502f462x522S15027510x484S26902501x519S26916486x552S14c10482x433S2e230485x464
koala 2,koala 2,1248,M552x569S1502f449x469S15027497x431S26902488x466S26916473x499S14c10512x506S2e230533x537S37700523x537
kobra,cobra,927,M547x535S10041504x380S2dd00457x378S15a20493x420S2ff00482x483S10019464x492S37700499x440S15a36482x463S10011517x494S2e500511x421S22a05534x521S22a13456x519
kobra 2,cobra 2,928,M540x550S10041511x450S2dd00460x451S37700509x525S18120507x499S2e500517x518
Koka,Coca Cola,371,M554x519S16d10445x482S16d10520x484S26500540x484S26500467x484S2d604482x506S2f700448x504S2f700523x509
Koka,Coke (Coca-Cola),481,M544x543S36d00479x457S16d10466x489S26500467x516S2d704483x513S16d10527x490S26500528x515S2f700468x536S2f700527x536
Kokka,Owl,1080,M522x545S2ff00485x456S1ee20496x464S22122475x461S2ff00480x510S16d10503x516S16d18479x515
Kokka,Owl,1081,M522x545S2ff00485x456S1ee20496x464S22122475x461S2ff00480x510S16d10503x516S16d18479x515
kokka,owl,929,M547x551S15d27516x417S15d2f461x419S22120523x406S22120452x405S33100481x449S10a20518x451S22e04529x484S2ff00483x516S1ed18456x522S1ed10521x521S20500490x523S20500502x522
Koktejl,Coctail,502,M570x538S2ff00482x482S16d49529x518S16d47550x496
Kollox,All,2785,M537x517S14c52463x493S2d908499x484
Kolonna_1,Column,2583,M525x535S16c40505x513S16c48476x514S22c20494x466
Komodina,Bedside Table,2512,M542x539S15a50479x367S15a50461x366S2880c497x394S28814445x394S10050495x436S10058467x437S20500482x443S2ff00482x483S15a17519x516S15a19503x504S20500519x514
Kompetizzjoni_1 (Lrn),"Competition, Challenge",2584,M533x531S11810517x470S11818468x471S26a02519x503S26a16469x504
Kompli_1 (Krl),"Kompla, Carry On, Continue",1810,M526x541S15d02492x459S15d0a475x478S2eb00511x482S2eb10484x500S2fc04502x530
Komplikazzjoni_1 (Lrn),Complication_1 (Lrn),2342,M547x523S15a18453x478S1f520486x485S2a401514x495S20602470x479
Komponiment jew Essay_1 (Lrn),"Composition, Essay, Written Piece, Assignment",2585,M527x549S14a20512x451S15d3a473x502S14c32489x486S2bb04490x513
Komposizzjoni_1,"Composition, Musical Composition, Art of Writing",2586,M541x536S16d10520x464S1d420488x502S2e500518x509S15d3a460x509
Konferenza,Conference,1498,M544x529S14028469x498S20500497x472S2df06524x490S2df1e457x487S14020501x499
Konkluzjoni_1 (Lrn),"Conclusion, End, Ending, Final, Wrap Up",2587,M546x555S16d10529x446S15a17515x488S15a1f454x490S22b03499x514S22b15469x513S20500491x544
Kont tal-Visa_1,Visa Account_1,2469,M554x576S10e20446x425S19220475x437S20320508x442S1f720534x442S1f237519x517S1f23f469x485S21303484x464S21301501x491S23100516x557S23110465x526S2fc04488x565
Kont tal-Visa_2,Visa Account_2,2470,M545x577S1ea20494x424S22e04502x452S21303469x491S1f237522x503S1f23f456x513S21301504x479S26604527x437S23100519x542S23110458x546S2fc04494x566
Kont_1,Account_1,2465,M551x569S1f207505x455S21301486x431S1ed17503x519S1ed19475x494S22b01450x470S22b15527x545
Kont_2,Account_2,2466,M551x557S1f207474x527S21301455x500S1ed17503x492S1ed19475x467S22b01450x443S22b15527x518
Konversjoni,Conversion,1473,M538x522S15d41490x478S15d4f463x486S26906520x490S26916486x506
Korrett_1 (Lrn),"Correct_1, Korezzjoni, Tajbin",2588,M529x526S1ea20471x485S23407500x474S22b04496x496
Kosova,,1147,M562x518S2a401529x488S30007482x483S1f711513x468
Kowt,Coat,271,M588x529S36d00479x471S20340573x498S2d607544x486S20332524x484S20500510x486S20500484x486S2033a466x484S2d61f439x487S20348420x500S2fb04494x523
Koxxa,Tights,395,M567x563S36d00479x438S14c05541x528S20c00513x550
Koxxa_1 (Krl),Thigh_1 (Krl),1588,M573x535S36d02479x466S14c1c550x504S20600524x512S37800518x502
Krema_Friska_1 (Lrn),Fresh_Cream_1 (Lrn),1735,M542x545S15d39459x474S15402462x455S20500467x475S15d39490x505S11541502x490S23203514x518
Ktejjeb_01 (Lrn),"Booklet, Book, Ktieb",2589,M557x542S15d10470x484S15d18446x484S2e008470x512S2e010444x513S1ed26538x458S22b04540x490
Ktieb_01 (Lrn),Book,2590,M523x528S15d40500x473S15d48477x473S2df08502x506S2df10478x507
Ktieb_1,Book_1,2675,M525x531S15d40505x469S15d48479x469S2a208502x503S2a210475x502
Kubinazzjoni,Combination,2779,M516x537S1ba10485x463S27206497x497
Kugin,Cousin,173,M562x613S14010501x555S14018467x555S27102538x558S2711a447x554S2fb04490x607S20600489x544S30000482x482S17c10523x474S22100518x484S26600546x476
Kugina,Cousin (woman),174,M559x627S14010507x566S14018473x567S27102544x570S2711a452x569S2fb04494x621S20600493x551S30005482x482S10020519x504S22b04538x516
Kugini,Cousins,181,M553x535S14010501x477S14018467x477S27102538x480S2711a447x476S2fb04490x529S20600489x466
Kugini,Cousins,214,M691x595S14010643x545S14018612x545S27102676x545S2711a593x547S2fb04635x589S20600630x535S30000453x482S17c10464x456S26600483x454S30005511x483S10020545x511S20e00551x499S22b04545x546S22104457x467
Kugini (Loran),,1478,M531x532S14050502x469S14058469x469S20b00493x500S20b00492x519
kukkuddrill,crocodile,930,M546x541S15010521x460S15012454x516S37800533x494S37806486x529S23107506x489S23117472x493
Kullhadd,Everyone,2792,M533x516S10002467x501S2da08493x485
Kultant,Sometimes,2789,M601x553S14c50480x448S14c58442x459S23600514x466S23614399x471S20500555x540S10a42575x538S15a57566x510
Kuluri,Colours,248,M511x531S14c20488x468S2e200488x499
Kuluri,Colours,773,M572x517S14c10524x484S36d00479x513S2e230553x484
Kummidjant (Loran),Comedian (Loran),1421,M571x650S33b00482x483S1e102498x510S1e10a477x528S23600508x539S23610459x557S32d30502x492S32d30488x494S10050515x585S2b700519x570S1ed56552x588S22b04551x620
Kumpass_01 (Lrn),Compass_01 (Lrn),2591,M548x517S10e52489x489S15d48453x483S20500475x498S2e008527x488
Kunjata (ta' gharus),Mother-in-law (of Fiance - man),182,M631x625S30000541x484S17c10587x486S26600607x480S22104580x498S10050573x552S10058553x545S21100563x592S27100591x562S27110506x554S2fd04556x619S30005422x480S20310460x509S20600461x493
Kunjata (ta' gharusa),Mother-in-law (of Fiance - woman),183,M631x625S30005541x484S20600461x493S30005422x480S20310460x509S10050573x552S10058553x545S21100563x592S27100591x562S27110506x554S2fd04556x619S10020580x503S22b04598x514S20e00585x491
Kunjata (ta' mara),Mother-in-law (of wife),184,M614x631S30005541x484S20600461x493S30005422x480S20310460x509S10020580x503S22b04598x514S20e00585x491S14c59548x605S1d452550x575S20800548x595
Kunjata (ta' ragel),Mother-in-law (of husband),185,M622x623S30000543x493S20600460x485S30005421x472S20310459x501S20800547x587S14c59547x597S1d452549x567S17c10584x485S22104578x496S26600606x483
Kunjatu (ta' gharus),Father-in-law (of Fiance - man),187,M631x625S30000541x484S17c10587x486S26600607x480S22104580x498S10050573x552S10058553x545S21100563x592S27100591x562S27110506x554S2fd04556x619S30005422x480S20600461x493S11510455x510
Kunjatu (ta' gharusa),Father-in-law (of Fiance - woman),188,M631x625S30005541x484S20600461x493S30005422x480S20310460x509S10050573x552S10058553x545S21100563x592S27100591x562S27110506x554S2fd04556x619S10020580x503S22b04598x514S20e00585x491
Kunjatu (ta' mara),Father-in-law (of wife),189,M614x631S30005541x484S20600461x493S30005422x480S20800548x595S10020580x503S22b04598x514S20e00585x491S14c59548x605S1d452550x575S11510454x508
Kunjatu (ta' ragel),Father-in-law (of husband),186,M622x623S30000543x493S20600460x485S30005421x472S26600606x483S20800547x587S14c59547x597S1d452549x567S17c10584x485S22104578x496S11510454x500
Kunjom,Surname,2801,M568x518S11501517x483S2ff00482x483S20500504x469S2d604539x503
Kuntratt_1,Contract_1,2467,M559x546S14011502x455S14018443x479S2e231532x478S2e230441x514
Kura tas-Sahha Primarja,First Aid,2344,M555x546S10020497x342S2df06494x383S36d00479x421S17c01507x436S17c09468x436S22105485x453S22103507x452S26500541x434S26510443x433S2ff00482x483S18210512x489S18248464x531S22b03510x510S20500486x535
Kwadru_01 (Lrn),Square,2592,M523x522S10e18482x492S10e12493x484S20500478x478
Kwarantina_1 (Lrn),Quarantine,2343,M521x529S1604f442x506S16047469x505S20500462x495S26621434x473S36d00479x471
KWIEKEB,,91,M582x523S30100482x477S30d30487x495S13f20517x471S22104523x457S22104542x456S22104559x456S26606552x472
L,,1018,M512x515S1dc20488x485
L-Ahhar,The last one,321,M550x531S19239470x493S19231506x469S20b00501x489S22b10449x501S22b04534x479
L-Erbgħa,Wednesday,730,M539x540S36d00479x460S28a03477x484S14400517x478S14402472x518
L-Erbgha li gej,Next Wednesday,364,M560x530S14420522x499S36d00479x476S2b700541x471
L-Erbgha li ghadda,Last Wednesday,366,M559x531S14400520x500S36f00473x470S2b704545x470
L-Ewwel,First,320,M511x527S10020494x472S2df04490x506
L-ewwel,,2697,M512x535S2a200489x507S10020495x465
l-ewwel,,2749,M512x534S10020497x467S2a603489x511
L-Ghaxar,Tenth,322,M541x544S10010459x456S17610494x467S18210475x503S22c04507x502S26f06527x501
l-ghaxar,,2751,M530x531S10020471x469S17620514x484S2a603470x508S2a621513x506
L-Oghla Standard (Lrn),Highest Standard,2349,M530x647S15d18466x526S18210507x552S31a00482x483S29200492x525S1f540493x583S17c10493x623S22122481x625S26500512x594
Laboratorju_01,"Laboratory, Lab",2593,M541x565S1dc20513x436S1f550510x496S1f558463x492S2e100518x523S2e110460x519S2fc04493x554
Ladybird,Nannakola,1077,M538x611S33b00482x483S10000487x511S21100508x516S26506523x523S1f719479x579S20600500x597S20500487x600S10013493x570
Laghab_1 (Krl),"Play_1 (Krl), Game, Loghoba",1811,M556x525S14c02504x476S14c0a464x476S22512500x502S22516483x503S26606526x491S26612445x493
Laham_1 (Lrn),Meat_1 (Lrn),1750,M547x532S20a03472x490S1d411491x469S26a00520x471S14c0a454x509
lampuka,dolphin fish,1249,M540x561S1ea40517x440S27002517x470S15d02508x537S22122496x539S26602460x542
Land Surveyor (Loran),,1370,M536x563S1dc50464x438S26606501x452S15a5a509x477S37806473x483S10018473x509S10e50483x504S27006506x523
Lapes tal-Kulur,Coloured Pencil,2595,M572x517S14c10524x484S36d00479x513S2e230553x484
Lapes tal-Kulur,Coloured Pencil,2596,M556x542S14c10471x459S2da08472x521S2e230498x463S1eb02444x518S26606526x461
Lapes_01 (Lrn),Pencil,2594,M533x558S1eb02469x534S35900482x483S2da08493x536
Laptop (Lrn),,2101,M525x527S15a36478x515S2a20f502x474S15a52476x498
Laqgha,Meeting,1499,M544x531S2df1e457x485S20500497x470S2df06524x488S1dc20504x501S1dc28471x499
Laringa_1 (Lrn),Orange_1 (Lrn),1736,M518x550S33b00482x483S2e500460x523S15010490x519
Lasagna,Lasagna,482,M571x535S14c39429x499S10e13438x468S2e233460x480S15d50534x501S22b00539x464S26f06557x495
Laser Printer (Lrn),,2053,M584x530S15a5a536x481S20e00533x489S15a50541x503S20e00519x489S15a5a428x497S15a50460x470S26a00557x496S26602417x475
Last (Lrn),,2242,M539x541S19248462x522S19202491x460S20500489x512S22c04523x499
Last week (Lrn),,2246,M574x556S10040426x463S15a1a476x465S37706453x471S22c06448x445S21000470x492S10b10525x517S2d609547x535
Late (Lrn),,2241,M532x522S10012469x491S15a1a505x510S2d508492x479
Latvia,,1148,M544x557S1dc10456x453S1dc05506x527S37a16496x443S2a602498x482S20500483x466
Lawyer (Loran),Avukat (Loran),1371,M510x548S1f710490x452S1ed56491x484S22b04494x518
Leader (Loran),"Mexxej (Loran), Kap",1372,M521x521S36d00479x494S1dc10449x479S20600470x510
Leave Loran,Leave Loran,1305,M521x523S1dc10461x493S36d00479x478S26606488x498
Lebanon,,1171,M542x537S11e19471x475S11e11501x476S22120520x467S22120458x464S26a06525x509S26a12470x510
Lecture (Loran),,1373,M552x519S18528458x504S18520519x501S26f00512x481S26f10448x482
lecture 1,,637,
Lesbjana_1 (Em),Lesbian_1 (Em),1589,M531x515S15d0a469x496S15d51508x485S20600481x491
Lest_1 (Krl),"Spicca_1 (Krl), Ready, Finish, Complete",1813,M531x521S15d37470x493S15d51488x498S20e00499x480S26507518x489
Lezzjoni_01 (Lrn),"Lesson, Ghallem, Teach",2598,M584x518S2ff00482x483S18520529x489S18528454x489S26a00557x486S26a10421x488
li gej,,2791,M552x542S1005e448x473S2d508466x459S18030522x486S22b04532x512
